Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
TCGA-FS-A1ZE-06A-11R-A18T-07,0.112018532812303,0,0.0576461873597491,0.0309277576463267,0,0.0961762372733154,0,0.0884106738500875,0.032461036104549,0,0.0132637578370126,0,0,0.235697788378333,0.0529011337314286,0.210101771933006,0,0,0.0703951230738892,0,0,0,0,-0.00173341980692119,1.09130668321351
TCGA-FS-A1ZF-06A-12R-A18S-07,0,0.0641642136259296,0.0024342137586793,0,0.00375442311528844,0,0,0.0753699140488089,0.0464821996301801,0.0221226739906506,0.0291711561193604,0,0,0.551753305765285,0.0137772249362299,0.0906608152831117,0,0,0.0848006893445208,0,0.0155091703819556,0,0,0.467780126255513,0.896248131534772
TCGA-FS-A1ZG-06A-11R-A18T-07,0.0191723576461117,0,0,0,0,0.192381804458089,0,0.0824270402432568,0.100719207889131,0,0.11416238213781,0,0.0211592580505099,0.0942883530542062,0,0.24381736604759,0,0,0.131872230473296,0,0,0,0,-0.0090655501868135,1.09246732161925
TCGA-FS-A1ZH-06A-11R-A18T-07,0.0513866225631579,0.0164710825665612,0.0127552986627485,0.0453954835754733,0,0.0991031849865214,0.0132930261254778,0.0513798558389558,0.0124001130471556,0,0.024254265920699,0.0208413682321587,0.00469803010216162,0.178281148706092,0.0750123470327744,0.375604803587896,0,0,0.0191233690521673,0,0,0,0,0.309872526886328,0.966350209394938
TCGA-FS-A1ZJ-06A-12R-A18S-07,0.00568862107209181,0,0.0110686044053032,0.183883059009017,0,0,0,0.0967945816163021,0.00469178920964269,0.0150555663879485,0,0.0161915870997743,0.0563956488452875,0.0805686079953233,0.0894498854460976,0.178263932450696,0.00295156068767942,0,0.240548495286374,0,0.0184480604884625,0,0,0.00324845857818758,1.08920099149076
TCGA-FS-A1ZK-06A-11R-A18T-07,0.0133257477878448,0,0.0189111470816149,0,0,0.130773214159789,0,0.0324080814500251,0.0472691834532517,0,0.0365917324837471,0.0150908553699481,0,0.640088107729142,0.00650079705602327,0,0,0,0.0358806015868442,0,0.0231605318417694,0,0,0.0583634385122643,1.16781284958357
TCGA-FS-A1ZM-06A-12R-A18S-07,0,0,0,0.235625296340522,0,0,0.030020436296134,0.0899535478970224,0.0720458802586727,0,0.0595849111012431,0.0058474783843783,0.0008781866163079,0.26493510750923,0.0440780301756214,0.178346654704792,0,0,0.0186844707160761,0,0,0,0,0.0873541242989255,1.07632532737496
TCGA-FS-A1ZN-01A-11R-A18T-07,0.00200894505024856,0.00403616294749704,0.0115332532903448,0,0,0.207036290910594,0,0.0192223050224346,0.0613021025823835,0,0.108141995332968,0,0,0.566226866897852,0.00252702161307996,0,0,0,0.00715115651179842,0,0.0108138998407985,0,0,0.0533453784665552,1.14878041274266
TCGA-FS-A1ZP-06A-11R-A18T-07,0.17357123291202,0,0.0153479630488422,0.115940087963863,0,0.0418030465854561,0,0.0840100907508368,0.0393920460370141,0,0.015773578875414,0,0.00891137032615456,0.018012537258187,0.0497127524869782,0.404360034382129,0.0139940643244246,0,0.0191711950486807,0,0,0,0,0.104423435476479,1.05007065238887
TCGA-FS-A1ZQ-06A-11R-A18U-07,0.129482044257361,0,0.0728525819932524,0.0798026826241095,0,0.00829928924459347,0,0.0788027894147265,0.139197954942919,0,0.0187064612629435,0.0173076790693442,0,0.232004007866983,0.0377916851875853,0.148559576189226,0.00703547798970679,0,0.0258608529871214,0,0,0.0042969169701274,0,0.0532746841916658,1.06617229915227
TCGA-FS-A1ZR-06A-21R-A18U-07,0.0379915582768727,0,0.0127697348716315,0.120785374185241,0,0.0200101606595317,0,0.0847232685315965,0.0537711648646989,0,0.028031019837225,0.00724103630517004,0.053003763548211,0.139211906279419,0.104523238343887,0.28088854280687,0,0,0.0570492314896452,0,0,0,0,0.0100465995671364,1.09152701037301
TCGA-FS-A1ZS-06A-12R-A18T-07,0.0134404694495767,0,0.00279602278172055,0,0,0.141427000959281,0,0.0524887344408246,0.00368922989036551,0,0.0154731001625895,0.00945199446444662,0,0.398060147831106,0.000604313555060217,0.347249342152941,0,0.00734495502347617,0.00208698506376341,0,0.00588770422484814,0,0,0.441421274344905,0.913218933873421
TCGA-FS-A1ZT-06A-11R-A18U-07,0.0823972056009563,0,0.0747113748035353,0.185788589700564,0,0.0744080571780126,0.0243027290863939,0.0972733548808,0.0653811240038132,0,0.0412994884548816,0,0.0252794108086916,0.0904663195833587,0.0843338532677441,0.149092904332088,0,0,0.00526558829916024,0,0,0,0,0.126231903057554,1.03617494175068
TCGA-FS-A1ZU-06A-12R-A18T-07,0,0.00928136563591207,0.0521631952098045,0,0,0.062603176586013,0,0.0699357100443511,0.00761861958308907,0,0.0277102223764376,0,0.0773310453264935,0.527123921167832,0,0.084300887103346,0,0,0.0431625342251844,0,0.0387693227415364,0,0,0.185911173139359,1.06744742277603
TCGA-FS-A1ZW-06A-12R-A18T-07,0.032896354312736,0,0.409590655734315,0.0451246411015371,0,0.137235837147024,0.0208536944072122,0.0450517739142312,0,0.00585257771446548,0,0.0111039437518354,0.00232992744520075,0.00286425453224246,0.0511957336549351,0.213082254593938,0,0,0.0228183516903282,0,0,0,0,0.128199771669064,1.01340232705639
TCGA-FS-A1ZY-06A-11R-A18S-07,0.0744508078370862,0,0,0.0773424484906948,0,0.029342908631484,0,0.162609087053847,0.0103110694645425,0,0.0940572815457398,0,0.0583547257939309,0.111565378488739,0,0.256313516809316,0,0,0.12565277588462,0,0,0,0,0.0130321862047468,1.07976972199475
TCGA-FS-A1ZZ-06A-11R-A18S-07,0.0800029611452904,0,0.268112155296462,0.0566627355312537,0,0.100962147918205,0,0.0991916875423202,0,0,0.0478500730688843,0,0.000938746737493952,0,0.0613176527436163,0.27266143524371,0,0.0015385426051543,0.00769721604246562,0,0,0.00306464612514462,0,-0.025816948649241,1.07197714107499
TCGA-FS-A4F0-06A-11R-A24X-07,0.00703031672442116,0,0,0,0.116291237850447,0.167645567389262,0,0.0261797753709363,0.088877537992185,0,0.0820261400843696,0,0.0422356716358673,0.104014192084144,0.00499022431770826,0.13633582429674,0,0,0.224373512253919,0,0,0,0,-0.0134461324622234,1.09609144382861
TCGA-FS-A4F2-06A-11R-A24X-07,0.0117919740334038,0.0144241406962827,0,0,0.0360466119386367,0.218703602527359,0,0.0113598559887959,0.0493400977771458,0,0.137736036195437,0,0.0310517590562661,0.238670154092769,0,0.230298000503281,0,0,0.0205777671906241,0,0,0,0,0.0429120543604467,1.0923418600121
TCGA-FS-A4F4-06A-12R-A266-07,0.00145588452019119,0.00813572297200422,0.00170332283472746,0.161728651715991,0,0,0,0.0611623872277025,0.13930215800179,0,0.0334927080970065,0,0,0.468610449341824,0.0292072432153686,0.0706184195695252,0,0,0.024583052503869,0,0,0,0,0.347369447466199,0.962662168135245
TCGA-FS-A4F5-06A-11R-A266-07,0.00102300027180829,0.00859175142924176,0,0,0,0.195713647152826,0,0.0456845589437945,0.00106576198536782,0,0.0574067663624985,0.0354210618720718,0,0.493469081374286,0.0236373016897732,0.0758190775507279,0,0,0.0382770626696781,0,0.023890928697926,0,0,0.0705217934987987,1.12131072923741
TCGA-FS-A4F8-06A-11R-A266-07,0.163740723183082,0.0914862144301068,0,0.150759386295109,0,0.0973803709674099,0.0137182039930693,0.054478957614052,0.100764670752517,0,0.0438457740867486,0,0.0128646431692536,0.107635430484951,0.0471757209617551,0.103820217239632,0,0,0.0123296868223137,0,0,0,0,0.324020657207796,0.953659723853379
TCGA-FS-A4F9-06A-11R-A24X-07,0.145722763752135,0,0.00497383098502413,0.053099952682191,0,0.0569340599265147,0.00986763334387779,0.147221468743373,0.0275570857637503,0,0.0270881888718838,0,0,0.12901325048003,0.0277910268433602,0.342074898683912,0,0,0.0286558399239477,0,0,0,0,0.0194094029306223,1.08699389134834
TCGA-FS-A4FB-06A-11R-A266-07,0.0807074179820585,0,0.336597845632689,0,0,0.00452689946722565,0,0.0309457553847895,0.0281646343597882,0,0.0166909570996076,0,0,0.295849124534552,0.0200191330475425,0.167063048451178,0,0,0.0194351840405689,0,0,0,0,0.0821156680567041,1.05743793190269
TCGA-FS-A4FC-06A-11R-A24X-07,0.0430112499347834,0,0,0.0926977511717046,0,0.0125895078406972,0,0.108696298986876,0.0651994801341539,0,0.0216207495206533,0.00949332326429307,0.00469063273955115,0.311656489425646,0.110164394625964,0.17864564126129,0,0,0.041534481094387,0,0,0,0,0.0606620111170346,1.09175184484599
TCGA-FS-A4FD-06A-11R-A266-07,0.0587881313535849,0,0.00798531575320212,0.111013911691664,0,0,0,0.131564336327704,0.042896279076395,0,0.000290916545103962,0.002596496708775,0.0104189985163285,0.322389656590683,0.0502073577134139,0.237887046548847,0,0,0.023961553174298,0,0,0,0,0.183930652861119,1.03530119237343
TCGA-FW-A3I3-06A-11R-A21D-07,0.0901323206776366,0,0.128964821679699,0.102361065814973,0,0.123031612923235,0,0.178782733577881,0,0,0,0.0533655405746981,0.0114221762755212,0,0.0562600231022102,0.255679705374146,0,0,0,0,0,0,0,0.0319503941660837,1.07032358224146
TCGA-FW-A3R5-06A-11R-A239-07,0.120102596503743,0,0.0187096967297568,0.047431959474894,0,0.0870295477956926,0,0.138307929821158,0,0,0.0291275716047204,0.00279604648421237,0.00487844246177888,0.143139660647325,0.1409093276514,0.239911446207206,0,0,0.0276557746181128,0,0,0,0,0.0646941332431949,1.07293148019454
TCGA-FW-A3TU-06A-11R-A239-07,0,0.00921030126056215,0.143205996225236,0.102144147934018,0,0,0,0.0779122937498425,0.0624422759100284,0,0.0117328924443248,0.00476590989414399,0.0089783877336693,0.532513827741698,0.0049065095758915,0.0362311377074446,0,0,0.00595631982314007,0,0,0,0,0.250454851233558,1.0221610171508
TCGA-FW-A3TV-06A-11R-A239-07,0.227154864530932,0,0.00565365523327663,0,0,0.109922730592507,0,0.113826709133255,0.0514560424794202,0,0.0419585035113257,0,0.0382016275842217,0.114031326947712,0.0427860966369962,0.168018941788419,0,0,0.0869895015619347,0,0,0,0,-0.0097565576730492,1.08382657884892
TCGA-FW-A5DX-01A-11R-A27Q-07,0.0826988789441017,0,0.146406228698274,0.0630257103617164,0.0192873602184421,0,0,0.112836807276575,0.0034545130329103,0,0.0335635583797173,0,0.0229474902993274,0.082906301777205,0.0441517470720251,0.291180402901729,0.00607532293452452,0,0.0914656781034514,0,0,0,0,-0.00743629543615318,1.07141354376525
TCGA-FW-A5DY-06A-11R-A311-07,0.252269233216707,0.166660826287909,0.0144825490316786,0.109866180731349,0,0.123883368782509,0.0193629879757218,0.0391650636565258,0.0236098389379215,0,0.0407333262446211,0,0.00895276807063522,0.0844393810739989,0.0377222787878789,0.078852197202545,0,0,0,0,0,0,0,0.368130441311451,0.935716348086041
TCGA-GF-A2C7-01A-11R-A18T-07,0.000702146260983717,0,0,0.0133886380741756,0,0.217842105088553,0,0.0595889749837476,0.0403396304695091,0,0.144736194087761,0,0,0.251558490719208,0,0.247332091291618,0,0.0179418802912787,0,0,0.00656984873316552,0,0,0.0410273044002336,1.10143377623671
TCGA-GF-A3OT-06A-23R-A239-07,0.0157391602113601,0,0.00301460346180059,0.0865975299113251,0,0.119379373117099,0.0229760900874855,0.0688872552026894,0.00162332232293848,0.00326547146890228,0.0112951418012063,0,0,0.302326808724254,0.098150466773503,0.25455879577343,0,0,0,0.0121859811440057,0,0,0,0.189494441602906,1.03779031383312
TCGA-GF-A4EO-06A-12R-A24X-07,0,0.0186169014144126,0.0889496787271838,0.226207017647778,0,0.018045508553438,0.0305978674597806,0.0499479664591009,0.0645376805535142,0.00387332116298339,0.0289367800228778,0,0,0.216795826860535,0.100171853767182,0.150768468600953,0,0,0.00255112877026089,0,0,0,0,0.438753800645732,0.898053975387542
TCGA-GF-A6C8-06A-12R-A311-07,0.0378778159055484,0,0.0147158616648506,0.212476118692812,0,0,0.037457057607925,0.0806997221521085,0.054596529799593,0,0.0829449749695813,0.0225070293658519,0.032878024312753,0.134676596620771,0.102799632458351,0.168883265328279,0,0,0.0174873711215746,0,0,0,0,0.0983697212591793,1.06024770005674
TCGA-GF-A6C9-06A-11R-A311-07,0.129403684731874,0.0704883072930538,0.0377610429308034,0.0557460863258391,0,0.0134782055709449,0.0199085143373815,0.0711280722972545,0.0275085111982756,0,0.0444510399354793,0,0,0.256926431185827,0.060646695021771,0.198288774221779,0,0,0.0142646349497176,0,0,0,0,0.63113102501199,0.794500020788235
TCGA-GF-A769-01A-32R-A32P-07,0.0012569462417021,0,0.0364246266572099,0,0,0.216174901638178,0,0.12010217918625,0.0381101973792929,0,0.0541035589393973,0.0144465842069854,0.0286445349450173,0.355111503060891,0.000870153490682642,0,0,0,0.134754814254394,0,0,0,0,0.123521970306855,1.05465333309249
TCGA-GN-A262-06A-11R-A18T-07,0.0475814329344087,0,0.182058178585011,0.00204977057536003,0,0.00501329078364749,0,0.186815260551977,0,0,0.0434734467121395,0.0192500454309968,0,0.220235534524024,0.0156154159987431,0.222789631317466,0,0,0.0551179925862252,0,0,0,0,0.133783455088043,1.0295738229564
TCGA-GN-A263-01A-11R-A18T-07,0.0363392678920323,0,0.0226832346969692,0,0,0.0828555581189717,0.0719075829747566,0.113251674372195,0,0.0477740682202312,0.00410018326650252,0,0,0.0326701747572313,0.113371000483919,0.358765633295314,0,0.0172994537758901,0.062735472468163,0,0,0.0362466956778237,0,0.00736112335499958,1.08827411992969
TCGA-GN-A264-06A-11R-A18U-07,0.000438860563870545,0.00600642286851839,0.00135460023692301,0,0,0.439628318724199,0,0.0172962983848414,0.104182219692008,0,0.0919198095592449,0,0.00154176064251322,0.250482773640287,0.00375076003844717,0.0447971411185955,0,0,0.0370941452120575,0,0.00150688931849377,0,0,0.030342069959328,1.1091851501312
TCGA-GN-A265-06A-21R-A18T-07,0.0192486004991271,0,0.0379188586846271,0,0,0.202124725299086,0.000676658516733675,0.0503959223078449,0.0584519961081792,0,0.00575383039010592,0.0190253923677008,0.0132692695116516,0.200613471224994,0.117393601080129,0.244328217416142,0,0,0.0307994565936779,0,0,0,0,0.369551099942599,0.93397872613084
TCGA-GN-A266-06A-11R-A18T-07,0,0.00389814061672914,0.0259779922524559,0.0683806461254885,0,0.104561828429482,0.0179949021707092,0.038532729452631,0.0217811545380379,0.00208121800315291,0.0281336784852785,0,0.00027708607029122,0.321701472388973,0.0761454655191055,0.265057435110291,0,0,0.0254762508373745,0,0,0,0,0.355211491205298,0.949661176879952
TCGA-GN-A267-06A-21R-A18T-07,0,0.0404616990965321,0.0148329917535195,0.320551293534845,0,0.0864957146903135,0,0.191923280445859,0.0374596606972262,0,0,0.0254059075656989,0.0435721634072875,0.0828446986120342,0.0333356661855784,0.0820668706023088,0,0,0.0390526623809481,0,0.00199739102784886,0,0,0.0735630539430335,1.08490021228722
TCGA-GN-A268-06A-11R-A18T-07,0.00811214950703506,0,0,0,0,0.149372452191859,0,0.0781108981319462,0.059933082444151,0,0.0692447057466545,0,0.0700744220807945,0.130267273115801,0,0.148593181185374,0.00179464857201153,0,0.263683091719564,0,0.0208140953048083,0,0,-0.00140075982691854,1.09122722996396
TCGA-GN-A26A-06A-11R-A18T-07,0.00164144019921863,0,0.000628094496511156,0,0,0.0826234607800965,0.0180326516449431,0.0119925520823527,0.00585723843243986,0.000311351745844737,0.0507507558146558,0,0,0.614374230769603,0.0434862888423275,0.140372621140565,0,0,0,0.0299293140514424,0,0,0,0.46977940713258,0.913187788577197
TCGA-GN-A26C-01A-11R-A18T-07,0.00870794806105346,0.0122149146594513,0.0265515040339736,0.231509778698615,0,0.044974333162239,0.0197684690938741,0.0548018768773465,0.0245828795398796,0,0.0270606667748279,0,0,0.119127431662602,0.128504217267978,0.294668166145563,0,0,0.00752781402259667,0,0,0,0,0.361373527667339,0.939450094921631
TCGA-GN-A26D-06A-11R-A18T-07,0.0318894471567397,0.0651792467887008,0.00762956554659759,0.067106694212956,0,0.215776386106872,0,0.104694430893912,0.0599895159149985,0,0.0242187375087245,0,0,0.285001639448947,0.00554302631441403,0.0736013643957806,0,0,0.0443738547239026,0,0.0149960909874555,0,0,0.0224960019596644,1.09524556977768
TCGA-GN-A4U3-06A-11R-A32P-07,0,0.0344995643186316,0.112519182666621,0.0376147016099679,0,0,0,0.310182969997018,0,0,0.15451717946601,0,0.0538329184748125,0.28506039009862,0,0,0,0,0.00360531538528504,0,0.00780491804793952,0.000362859935094696,0,-0.00617583226811799,1.10683660263316
TCGA-GN-A4U4-06A-11R-A32P-07,0.161603661883585,0.0935993770029657,0.00474063064206196,0.153159971055269,0,0.0401616410071156,0.0132688762199352,0.180693442841047,0,0,0.0412816831423028,0,0.0222107281958188,0,0.0908663300315688,0.184660535238559,0,0,0.0137531227397712,0,0,0,0,-0.0144380542411557,1.10255160238015
TCGA-GN-A4U5-01A-11R-A32P-07,0.0174815971361281,0,0,0.358761491146395,0,0,0.00332795935180114,0.187418691788221,0.00579606271522931,0,0.0260011496516498,0.019898697598242,0.0298857190815067,0.0545635619363009,0.132013238815833,0.0662847976767743,0.00489233366222374,0,0.0917182803041872,0,0.00195641913550767,0,0,0.0821931506727174,1.08617108351429
TCGA-GN-A4U7-06A-21R-A32P-07,0,0.0766005878345609,0.00247585131797307,0,0,0.112729206961564,0,0.0433343222703157,0.00690626024621788,0,0.0791813571580634,0,0,0.567994078738518,0.0118784408540414,0.0407041227065469,0,0,0.0473131465489159,0,0.010882625363283,0,0,0.0201408413783589,1.16358617914166
TCGA-GN-A4U8-11A-11R-A32P-07,0.162148615090201,0.069059889623007,0,0.205300225682117,0,0.0207428796580728,0,0.0641100619768945,0.0754882455117238,0,0.0576050628103474,0,0.0274556340018012,0.131004535961571,0.116813107604791,0.056964049652449,0,0,0.013307692427024,0,0,0,0,0.477476038421263,0.877886516427893
TCGA-GN-A4U8-06A-11R-A32P-07,0.0707004683594969,0,0,0.218800279397604,0,0.0155044496443565,0.00108830618183307,0.0555971215633549,0.0800992165513927,0,0,0.0315471470393298,0.0585374969013563,0.202712652190712,0.141117493135374,0.0728591443669798,0.00126750591805045,0,0.0501687187501593,0,0,0,0,0.254776566560572,0.990918742070907
TCGA-GN-A4U9-06A-11R-A32P-07,0.0429184199751365,0,0,0,0,0.136498104793336,0,0.161986319595021,0,0,0.0252979093178651,0.0247707638219942,0.047393962356773,0.191682380170991,0.0820725700666431,0.24268911989619,0,0,0.04469045000605,0,0,0,0,0.0529272643007849,1.07574452176098
TCGA-GN-A8LK-06A-11R-A37K-07,0.184148309359569,0,0.150115645081965,0.114833768053214,0,0.0518635135765037,0,0.231507867582021,0,0,0.0495174550224823,0.00956961794530405,0.00591731844760657,0.029006329895676,0,0.149523948529251,0,0.0239962265064069,0,0,0,0,0,0.011597807731945,1.07957434627362
TCGA-GN-A8LL-06A-21R-A37K-07,0.0439448485233588,0,0.0955115877478214,0.229014031381925,0,0.0554656068813805,0,0.0804527475657654,0.0957745050326679,0,0.035909837374454,0.0228261066285003,0.0215447467262899,0.233500727184762,0.0097517819677616,0.0682527471852254,0,0,0.00805072580008734,0,0,0,0,0.0223664252380209,1.09100012435956
TCGA-GN-A8LN-01A-11R-A37K-07,0.007907533902292,0.0219108738126118,0,0,0,0.329305384014125,0,0.0765667177691098,0.106966081037922,0,0.129397692268327,0,0.0743641341251018,0.107715418243314,0.0304835645764297,0.0995928218128487,0,0,0,0.0157897784379184,0,0,0,0.0104457198627213,1.10048375066736
TCGA-GN-A9SD-06A-11R-A40A-07,0.190368061402473,0.0202897073651725,0.0350878349185586,0.169273306002026,0.0333791363428139,0.104507589823148,0.0141315189772421,0.0587207008695627,0.0283508989134394,0,0.041589960929609,0,0.0169254697162431,0.0564803574980396,0.0628997420408444,0.167995715200829,0,0,0,0,0,0,0,0.159694694155669,1.026241184402
TCGA-HR-A2OG-06A-21R-A18U-07,0.0150889731208608,0,0.257819830949217,0.0378521599164972,0,0.0516725548940781,0,0.0308755406921554,0.0464342119416579,0,0.00868811955511188,0.00120034413921324,0.0245942068018888,0.33339616026814,0.0245273079825479,0.143723378094963,0,0,0.0217934435970823,0,0,0.00233376804658545,0,0.264525011874619,0.983111993840813
TCGA-HR-A2OH-06A-11R-A18U-07,0.00656418413717646,0,0.0199578994054605,0.306624474503688,0,0.0273062251053719,0.0524145540403065,0.0648713479216797,0.0439793644492755,0,0.0844479501590477,0,0.0576660353823215,0.152988258535139,0.108743478302807,0.0744362280577263,0,0,0,0,0,0,0,0.303799506801888,0.971520112019297
TCGA-HR-A5NC-01A-11R-A27Q-07,0.00282831128851876,0.00410636334561031,0.00918799358732722,0.0218731912681037,0,0.220895403518622,0,0.0983765890748002,0.0072645919315119,0,0,0.0553582305497929,0.0954574972840896,0.0920371806403049,0.0028245973255372,0.149970400000489,0.0311732954699321,0.00253857072066316,0.189380472813482,0,0,0.0167273111812143,0,-0.00280180075353932,1.08403447782282
TCGA-IH-A3EA-01A-11R-A20F-07,0,0.00437949324693479,0,0.0741091321349971,0,0.0213284288770594,0,0.0707935580388258,0.101284721477604,0,0.0219955669011769,0.0253139681491386,0.0264604890453647,0.252300764444029,0.000982756381142411,0.304356902349888,0.00418978715659871,0,0,0.0925044317972403,0,0,0,0.0396993773443168,1.10678282111443
TCGA-LH-A9QB-06A-11R-A38C-07,0.0829818890340311,0,0,0.039399575278334,0,0.0549961337711185,0,0.16225519823654,0.0156989536421912,0,0.0970429189266033,0.0145048259570387,0.00796782544372327,0,0.0823806847046923,0.434900513896688,0,0,0.00787148110903978,0,0,0,0,0.00786433658711241,1.09960521462477
TCGA-OD-A75X-06A-12R-A32P-07,0,0.0102491666661821,0,0,0,0.337139109991133,0,0.106831501620212,0.0303229124720521,0,0.029110491143256,0.0509462985270328,0.0274800748910949,0.247819967113269,0.0534117623096883,0.03785142318294,0.00155289077252144,0,0.0672844013106192,0,0,0,0,0.0356412640702966,1.09153268677141
TCGA-QB-A6FS-06A-11R-A311-07,0.117044952974748,0,0.0168810507936416,0.225125264903668,0,0,0,0.0659814598311684,0.132008268498795,0,0.021568956654555,0.0394677664648035,0.00401819272343946,0.141502694120956,0.0557579471632421,0.122662740697263,0.00287430568596077,0,0.0551063994877582,0,0,0,0,0.231979395486897,0.995123188919811
TCGA-QB-AA9O-06A-11R-A39D-07,0.0106454590360263,0,0.0209025795510395,0.248912172191021,0,0,0,0.116649807206553,0.0805065613528333,0,0,0.0442654481247714,0,0.342820496396359,0.0226218466698783,0.0709501746813745,0,0,0.0303425658333038,0,0.0113828889568399,0,0,0.223140757474129,1.01625711676073
TCGA-RP-A690-06A-11R-A311-07,0.204460060024545,0,0.0349741147771934,0.0399266003363097,0,0.188927538351581,0,0.0764004440008415,0.0262780766146202,0,0.0326779771461588,0,0.0292082797508281,0,0.0125348170720742,0.350442602391277,0,0,0.00416948953457219,0,0,0,0,0.0269175271581436,1.07986108834968
TCGA-RP-A693-06A-13R-A311-07,0,0.0373598055530427,0.0292817146116492,0.0461498937810188,0,0.0102337274094266,0,0.0897966806456419,0.0221255816357841,0,0.0623094466681568,0,0.0501676679713876,0.189522603409236,0.0861425224305414,0.348026889241886,0,0,0.0288834666422286,0,0,0,0,0.200376472449803,1.01949088086433
TCGA-RP-A694-06A-11R-A311-07,0.084920258545012,0,0.0494527117114862,0.246216997528293,0,0.0373325936367431,0.00483879341933119,0.123413749999608,0.0421840074558392,0,0.0309818596883762,0,0.056321220880107,0.0527252162375645,0.0487271696477457,0.217799139786386,0,0,0.00508628146350804,0,0,0,0,-0.00233235096088467,1.09092491375699
TCGA-RP-A695-06A-11R-A311-07,0.00706874122263489,0,0.0526813239397108,0.160000671235611,0,0,0,0.149638833826218,0.049157761698223,0,0,0.00855404472461259,0.00842479483643214,0.232737234077316,0.0352373758185026,0.132735390353828,0.00415289277365795,0,0.145300379451225,0,0.0143105560420283,0,0,0.0722996138316627,1.06002887760007
TCGA-RP-A6K9-06A-41R-A352-07,0.000282437876884096,0,0.0365020150286783,0.231210511357577,0,0,0.0006773436285057,0.105754100782521,0.00210488284869141,0,0,0.0232799121858776,0.0464435295456465,0,0.0641190088203731,0.383955134872815,0.00150205951921122,0,0.104169063533219,0,0,0,0,0.0683027895932273,1.06348073867931
TCGA-W3-A824-06A-21R-A352-07,0.0116286600758607,0,0.00307577408308897,0.334913400826385,0,0,0.019945583803842,0.125330889060863,0.0225723924165031,0,0.0608372583056811,0.0218703214049802,0.0429717110715777,0.0830891867549522,0.108055498083463,0.152650937309072,0,0,0.013058386803732,0,0,0,0,0.0731683595569538,1.08596850594129
TCGA-W3-A825-06A-11R-A352-07,0.0273399343087568,0,0.00921858519150566,0.108845992377373,0,0.123400953698177,0.00454085196571662,0.143622036609738,0.0126413282522599,0,0.0571714621564595,0.0130726679324531,0.0125716125193496,0.198842009438023,0.0541383062114078,0.229538978933877,0,0,0.00505528040490224,0,0,0,0,0.293030441044414,0.971669851729376
TCGA-W3-A828-06A-11R-A352-07,0,0,0.0123750331617584,0.0572304078341222,0,0.119105140629852,0,0.0971812452704389,0.0083508361302498,0,0,0.0626515429419569,0.0265516948925146,0.116576287722825,0.00306933293529494,0.322499091729266,0,0,0.172947267103443,0,0,0.00146211964827838,0,0.118843887717277,1.04578814617514
TCGA-W3-AA1O-06A-11R-A38C-07,0.00278698795405636,0.00683966885849983,0.00123021490026383,0,0,0.104646234918854,0.000315772935833558,0.038257016354687,0.0488820416740958,0,0.0534717469839689,0,0,0.59775385867851,0,0.0528010715700286,0.00266837937176458,0,0.0687379336058925,0,0.0216090721935444,0,0,0.106327455881553,1.13134369249887
TCGA-W3-AA1Q-06A-11R-A38C-07,0.025434710575466,0.0092841130655582,0.000710372673011259,0.171956661718223,0,0.0615416563647337,0,0.0842953776381168,0.152385814389925,0,0.0679491966849452,0,0.00463520993303947,0.136036070146068,0.0602938973417098,0.0985805095904874,0,0,0.117995713038304,0,0.00890069684041188,0,0,0.0276683097961114,1.0824538108827
TCGA-W3-AA1R-06A-11R-A39D-07,0,0.0249883599022272,0.0281931579602689,0.10223921765087,0,0,0,0.209672644981705,0.0220373847287443,0,0.0823689453404892,0,0.0567980140669514,0.233168259876412,0.0548296687540837,0.0565197988933677,0.00497150683036068,0,0.102288276632835,0,0.0219247643816849,0,0,0.0376566643088595,1.07283583590894
TCGA-W3-AA1V-06B-11R-A40A-07,0.00243228607260055,0,0,0.0581940400905534,0,0.297408972907995,0,0.0330795634716732,0.000360805853806682,0,0.0750925530593034,0,0.0298683154698412,0.102516238718936,0.0658011233497069,0.320182563776949,0,0,0.0150635372286356,0,0,0,0,0.114343383182916,1.05457438122651
TCGA-W3-AA1W-06A-11R-A38C-07,0.0535567877322377,0,0,0.283719481857508,0,0.0580171774533382,0.0107384268726909,0.108714827213662,0.104262669047091,0,0.0251148621861882,0,0.0297219940659733,0.133829449293537,0.0856396836539193,0.0907508343937079,0,0,0.0159338062301459,0,0,0,0,0.372515257930691,0.934032061722378
TCGA-W3-AA21-06A-11R-A38C-07,0,0.06985946376343,0,0.168388343235535,0,0,0,0.209614695290011,0.138619280532961,0,0.0391236069451793,0,0,0.154695729447434,0.0398078172870168,0.0640392553066169,0,0.0169507025478004,0.0989011056440159,0,0,0,0,0.0347865416439157,1.08210205579405
TCGA-WE-A8JZ-06A-11R-A37K-07,0.0926370441207042,0,0.00978957569658193,0.0873976564320043,0,0,0,0.0705061982679811,0.0364161052569106,0,0.0254338156563868,0,0,0.577550605707747,0.0448736510440541,0.0388496737065407,0,0,0.0165456741110895,0,0,0,0,0.13479177548791,1.10515126620061
